OBJECTID,NB_CODE,LEGEND_DESCRIPTION_1,LEGEND_DESCRIPTION_2,LEXICON_ID,LEXICON_LINK,TECT_BELT,TECT_BELT_CODE,SUPERGROUP,GROUP_SUITE,GROUP_SUITE_CODE,FORMATION_INTRUSION,FORMATION_INTRUSION_CODE,MEMBER_PHASE,MEMBER_CODE,LITHOTYPE,LITHOTYPE_CODE,AGE_FROM_LONG,AGE_FROM_SYMBOL,AGE_FROM_CODE,AGE_TO_LONG,AGE_TO_SYMBOL,AGE_TO_CODE,UNIT_LABEL_SYMBOLIZED,UNIT_LABEL_COMMON,GROUP_LABEL_SYMBOLIZED,GROUP_LABEL_COMMON,AGE_CODE
1550,SPR-c,Dark grey shale and siltstone.,,404,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=404,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Spruce Lake Formation,SPR,none,,clastic sedimentary rocks,c,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µSPRc,Od-SPR-c,µCL,Od-CL,
1551,SPR-fv,"Medium to light greyish green feldspar-phyric dacite and rhyolite; rare siltstone, red shale and chert.",,404,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=404,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Spruce Lake Formation,SPR,none,,felsic flows,fv,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µSPRfv,Od-SPR-fv,µCL,Od-CL,
1552,SPR-mv,Dark green tholeiitic pillow basalt.,,404,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=404,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Spruce Lake Formation,SPR,none,,mafic flows,mv,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µSPRmv,Od-SPR-mv,µCL,Od-CL,
1553,SPR-SH,"Greenish- to pinkish-grey quartz-feldspar crystal tuff; minor feldspar crystal tuff, and aphyric flows.",,404,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=404,Miramichi North,Mmn,Bathurst Supergroup,California Lake Group,CL,Spruce Lake Formation,SPR,Shellalah Hill Member,SH,none,,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µSPR-SH,Od-SPR-SH,µCL,Od-CL,
1554,SPL-ii,"Light grey to black, medium-to coarse-grained, equigranular to porphyritic, tonalite gradational to diorite and granodiorite.",,405,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=405,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Spruce Lake Tonalite,SPL,none,,intermediate intrusive rocks,ii,Late Ediacaran,Lª,L-Ed,Late Ediacaran,Lª,L-Ed,ªSPLii,Ed-SPL-ii,ª£GG,EdCm-GG,
1555,MTM-fi,"Pink to greyish-buff, aphyric to sparsley feldspar-phyric, felsic to intermediate felsite, and minor light grey, medium-grained equigranular feldspar-biotite-phyric quartz monzonite.",,406,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=406,Tobique-Chaleur,Tob,none,none,,Meto'mqwijuig Mountain Felsite,MTM,none,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨MTMfi,Dv-MTM-fi,¨MTM,Dv-MTM,
1556,SQL-ii,"Grey, medium-grained, equigranular granodiorite.",,407,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=407,Late Silurian-Late Devonian Intrusions,Sdi,none,Big Bald Mountain Plutonic Suite,BM,Squaw Lake Granodiorite,SQL,none,,intermediate intrusive rocks,ii,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨SQLii,Dv-SQL-ii,¨BM,Dv-BM,
1557,SQR-fi,"Dark grey to greyish green or greyish pink, fine- to medium-grained, strongly foliated, equigranular to plagioclase-phyric, biotite-muscovite granite.",,408,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=408,Miramichi South,Mms,none,none,,Squirrel Falls Porphyry,SQR,none,,felsic intrusive rocks,fi,Early Ordovician,Eµ,E-Od,Early Ordovician,Eµ,E-Od,µSQRfi,Od-SQR-fi,µSQR,Od-SQR,
1558,STS-mia,Peridotite and layered troctolite.,,370,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=370,St. Croix,Scx,none,none,,St. Stephen Gabbro,STS,a,,mafic intrusive rocks,mi,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂSTSmia,Sl-STS-mia,ÂSTS,Sl-STS,
1559,STS-mib,"Troctolite, olivine gabbro and minor anorthosite; locally abundant biotite and hornblende-biotite granodiorite, diorite, quartz diorite, and biotite granite, and autobreccia.",,370,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=370,St. Croix,Scx,none,none,,St. Stephen Gabbro,STS,b,,mafic intrusive rocks,mi,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂSTSmib,Sl-STS-mib,ÂSTS,Sl-STS,
1560,STS-mic,"Norite, gabbro and diorite.",,370,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=370,St. Croix,Scx,none,none,,St. Stephen Gabbro,STS,c,,mafic intrusive rocks,mi,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂSTSmic,Sl-STS-mic,ÂSTS,Sl-STS,
1561,STB-fi,"Light pink, foliated, medium-grained granite intermingled with dark green, medium-grained gabbro.",,409,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=409,Grand Manan,Gra,none,none,,Stanley Brook Granite,STB,none,,felsic intrusive rocks,fi,Early Cambrian,E£,E-Cm,Early Cambrian,E£,E-Cm,£STBfi,Cm-STB-fi,£STB,Cm-STB,
1562,STW-mi,"Grey to green, fine- to coarse-grained gabbro and anorthositic gabbro locally with pegmatitic pods; diorite, quartz diorite and diabase; grey to pink granodiorite, quartz monzonite and quartz-feldspar porphyry.",,410,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=410,Annidale,Ann,none,none,,Stewarton Gabbro,STW,none,,mafic intrusive rocks,mi,Early Ordovician,Eµ,E-Od,Early Ordovician,Eµ,E-Od,µSTWmi,Od-STW-mi,µSTW,Od-STW,
1563,STL-cc,"Red-brown and grey-green, angular to sub-rounded granule to boulder polymictic breccia and conglomerate; minor breccia and mega-breccia (regolith), fine-grained to granular, sandstone, siltstone and mudstone; very rare silcrete.",,1975,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=1975,Maritimes Basin,Mar,none,Sussex Group,SX,Stilesville Formation,STL,none,,coarse-grained clastic sedimentary rocks,cc,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤STLcc,Ms-Cb-STL-cc,²¤SX,Ms-Cb-SX,
1564,STN-fi,"Medium grey to greyish pink, fine- to medium-grained, foliated,  alkali-feldspar-phyric, hypabyssal felsic intrusive rocks.",,411,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=411,Miramichi South,Mms,none,none,,Stony Brook Porphyry,STN,none,,felsic intrusive rocks,fi,Early Ordovician,Eµ,E-Od,Early Ordovician,Eµ,E-Od,µSTNfi,Od-STN-fi,µSTN,Od-STN,
1565,SGR-ii,"Medium greyish green or maroon, plagioclase and biotite-phyric, commonly columnar-jointed subvolcanic porphyritic dacite.",,1989,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=1989,Tobique-Chaleur,Tob,none,none,,Sugar Loaf Porphyry,SGR,none,,intermediate intrusive rocks,ii,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨SGRii,Dv-SGR-ii,¨SGR,Dv-SGR,
1566,SNN-ca,"Greenish-grey, fossiliferous, calcareous siltstone, fine-grained sandstone, and limestone; minor arkosic and lithic sandstone.",,413,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=413,Tobique-Chaleur,Tob,none,Dalhousie Group,DL,Sunnyside Formation,SNN,none,,calcareous rocks,ca,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨SNNca,Dv-SNN-ca,¨DL,Dv-DL,
1567,SNN-mv,"Dark green, massive to amygdaloidal, locally pillowed, basalt, local fine- to coarse-grained volcaniclastic rocks, and minor siltstone.",,413,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=413,Tobique-Chaleur,Tob,none,Dalhousie Group,DL,Sunnyside Formation,SNN,none,,mafic flows,mv,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨SNNmv,Dv-SNN-mv,¨DL,Dv-DL,
1568,SNN-mt,"Light to dark green mafic ash and lapilli tuff and tuff-breccia; minor basalt flows and siltstone.",,413,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=413,Tobique-Chaleur,Tob,none,Dalhousie Group,DL,Sunnyside Formation,SNN,none,,mafic tuff,mt,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨SNNmt,Dv-SNN-mt,¨DL,Dv-DL,
1569,SWT-fi,"Light grey to pink, quartz- and feldspar-phyric foliated granite, typically containing megacrystic feldspar augen.",,415,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=415,Miramichi South,Mms,none,none,,Sweat Hill Granite,SWT,none,,felsic intrusive rocks,fi,Early Ordovician,Eµ,E-Od,Early Ordovician,Eµ,E-Od,µSWTfi,Od-SWT-fi,µSWT,Od-SWT,
1570,TTB-mi,"Dark green, coarse-grained gabbro.",,2029,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2029,Tobique-Chaleur,Tob,none,none,,Tait Brook Gabbro,TTB,none,,mafic intrusive rocks,mi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨TTBmi,Dv-TTB-mi,¨TTB,Dv-TTB,
1571,TLB-ii,"Grey to pink, fine- to medium-grained, granodiorite gradational to tonalite; locally contains large plagioclase and hornblende grains.",,416,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=416,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Talbot Road Granodiorite,TLB,none,,intermediate intrusive rocks,ii,Early Cambrian,E£,E-Cm,Early Cambrian,E£,E-Cm,£TLBii,Cm-TLB-ii,ª£GG,EdCm-GG,
1572,TXS-mc,"Light to dark grey, medium- to thick-bedded, medium- to coarse-grained, lithic wacke and pebble conglomerate interstratified with light to dark grey shale. ",,417,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=417,Kingsclear,Kcr,none,Kingsclear Group,KC,Taxis River Formation,TXS,none,,medium-grained clastic sedimentary rocks,mc,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂTXSmc,Sl-TXS-mc,ÂKC,Sl-KC,
1573,TYL-vs,"Epidotized and hemetatized basalt and basaltic breccia; red and minor green sandstone, siltstone, and conglomerate; minor felsic lithic tuff and quartzite.",,418,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=418,Late Devonian-Early Carboniferous Volcanic Rocks,Dcv,none,Lorneville Group,LV,Taylors Island Formation,TYL,none,,mixed volcanic and sedimentary rocks,vs,Late Devonian,L¨,L-Dv,Mississippian - Carboniferous,²¤,Ms-Cb,¨TYLvs,Dv-TYL-vs,¨¤LV,DvCb-LV,
1574,THN-vs,"Dark green-grey tuffaceous phyllite and chloritic schist; minor laminated siltstone, grey and maroon slate, felsite, arkosic sandstone and conglomerate, and cleaved crystal and lithic-crystal tuff.",,419,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=419,Caledonia,Cal,none,none,,Teahans Corner Formation,THN,none,,mixed volcanic and sedimentary rocks,vs,Cryogenian,§,Cy,Cryogenian,§,Cy,§THNvs,Cy-THN-vs,§ªTHN,CyEd-THN,
1575,TMC-c,"Dark grey, thin- to medium-bedded, weakly calcareous to noncalcareous siltstone interbedded with thin- to medium-bedded, weakly calcareous, grey sandstone; locally, minor polymictic conglomerate.",,420,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=420,Edmunston,Edm,none,Fortin Group,FR,Temiscouata Formation,TMC,none,,clastic sedimentary rocks,c,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨TMCc,Dv-TMC-c,¨FR,Dv-FR,
1576,TTH-mc,"White to light grey, medium- to very thick-bedded quartzite interstratified with dark grey to black carbonaceous shale.",,422,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=422,Grand Manan,Gra,none,Grand Manan Group,GM,The Thoroughfare Formation,TTH,none,,medium-grained clastic sedimentary rocks,mc,Stenian,Ä,Se,Ediacaran,ª,Ed,ÄTTHmc,Se-TTH-mc,ÄªGM,SeEd-GM,
1577,TWL-ii,"Grey to pink, medium- to coarse-grained, monzodiorite gradational to diorite and quartz diorite.",,423,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=423,Brookville,Bro,none,none,,The Wolves Diorite,TWL,none,,intermediate intrusive rocks,ii,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂTWLii,Sl-TWL-ii,ÂTWL,Sl-TWL,
1578,THR-fi,"Dark pinkish red, medium-grained granite.",,424,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=424,Grand Manan,Gra,none,none,,Three Islands Granite,THR,none,,felsic intrusive rocks,fi,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªTHRfi,Ed-THR-fi,ªTHR,Ed-THR,
1579,TP-fi,"Intensely deformed leucotonalite, monzogranite, and alkali-feldspar granite.",,2017,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2017,Late Devonian-Early Carboniferous Volcanic Rocks,Dcv,none,Tiner Point Complex,TP,none,,none,,felsic intrusive rocks,fi,Late Devonian,L¨,L-Dv,Mississippian - Carboniferous,²¤,Ms-Cb,¨TPfi,Dv-TP-fi,¨¤TP,DvCb-TP,
1580,TMG-c,"Coarsening-upward sequence of light to medium grey, thin- to medium-bedded, calcareous siltstone, shale, lithic wacke and quartz wacke, and thicker bedded, non-calcareous coarse-grained sandstone and conglomerate.",,426,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=426,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Tomogonops Formation,TMG,none,,clastic sedimentary rocks,c,Late Ordovician,Lµ,L-Od,Late Ordovician,Lµ,L-Od,µTMGc,Od-TMG-c,µTG,Od-TG,
1581,TMS-it,"Dacitic to andesitic crystal and crystal-lithic tuff, and minor interbedded finely laminated grey-green tuffaceous siltstone.",,427,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=427,Caledonia,Cal,none,Broad River Group,BR,Toms Brook Formation,TMS,none,,intermediate tuff,it,Early Ediacaran,Eª,E-Ed,Early Ediacaran,Eª,E-Ed,ªTMSit,Ed-TMS-it,ªBR,Ed-BR,
1582,TRM-mc,"Red to brownish red, commonly micaceous, lithic and arkosic sandstone, pebbly sandstone and intraformational mudstone-clast conglomerate; brick-red to red siltstone and mudstone; calcareous sandstone concretions are common",,428,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=428,Maritimes Basin,Mar,none,Pictou Group,PT,Tormentine Formation,TRM,none,,medium-grained clastic sedimentary rocks,mc,Pennsylvanian - Carboniferous,º¤,Pn-Cb,Pennsylvanian - Carboniferous,º¤,Pn-Cb,º¤TRMmc,Pn-Cb-TRM-mc,º¤PT,Pn-Cb-PT,
1583,TWR-fia,"Light pink, medium-grained, equigranular, muscovite granite (cataclastic along western margin); minor, locally garnetiferous pegmatite.",,429,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=429,St. Croix,Scx,none,none,,Tower Hill Granite,TWR,a,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨TWRfia,Dv-TWR-fia,¨TWR,Dv-TWR,
1584,TWR-fib,"Light pink, medium-grained, equigranular, muscovite-biotite granite.",,429,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=429,St. Croix,Scx,none,none,,Tower Hill Granite,TWR,b,,felsic intrusive rocks,fi,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨TWRfib,Dv-TWR-fib,¨TWR,Dv-TWR,
1585,TRC-c,"Grey to greenish grey to reddish grey, thin- to medium-bedded, weakly to moderately calcareous, fine-grained sandstone and siltstone; red and green siltstone occurs intermittently near the top of the unit.",,430,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=430,Edmunston,Edm,none,Fortin Group,FR,Tracy Brook Formation,TRC,none,,clastic sedimentary rocks,c,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨TRCc,Dv-TRC-c,¨FR,Dv-FR,
1586,TL-gn,"Dark grey gneissic to migmatitic psammite and pelite inter-layered with dark greyish green, massive to schistose amhibolite and light grey to pink, fine-grained, felsic augen gneiss.",,431,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=431,Miramichi South,Mms,none,Trousers Lake Metamorphic Suite,TL,none,,none,,gneiss,gn,Cambrian,£,Cm,Ordovician,µ,Od,£TLgn,Cm-TL-gn,£µTL,CmOd-TL,
1587,TL-sch,"Dark greyish green, fine-grained, massive to schistose amhibolite.",,431,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=431,Miramichi South,Mms,none,Trousers Lake Metamorphic Suite,TL,none,,none,,schist,sch,Cambrian,£,Cm,Ordovician,µ,Od,£TLsch,Cm-TL-sch,£µTL,CmOd-TL,
1588,TRH-fi,"Pink to brown, porphyritic to equigranular, fine-grained granite.",,432,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=432,Late Silurian-Late Devonian Intrusions,Sdi,none,Saint George Plutonic Suite,SG,True Hill Granite,TRH,none,,felsic intrusive rocks,fi,Late Devonian,L¨,L-Dv,Late Devonian,L¨,L-Dv,¨TRHfi,Dv-TRH-fi,Â¨SG,SlDv-SG,
1589,TRG-mv,"Dark green tholeiitic pillow basalt; minor interbedded lithic wacke, quartz wacke, red and green shale, and grey chert. ",,2040,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=2040,Elmtree,Elm,Fournier Supergroup,Devereaux Complex,DX,Turgeon Road Formation,TRG,none,,mafic flows,mv,Middle Ordovician,Mµ,M-Od,Middle Ordovician,Mµ,M-Od,µTRGmv,Od-TRG-mv,µDX,Od-DX,
1590,TRN-ca,"Light grey calcareous siltstone intercalated with thin lenticular beds of medium grey, locally porphyritic felsic tuff (Lower Birch Island Member). ",Light grey to green-grey clast supported pebble to cobble conglomerate occur locally as a basal member (Upper Buttermilk Member).,433,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=433,Miramichi North,Mmn,Bathurst Supergroup,Tetagouche Group,TG,Turnbull Mountain Formation,TRN,none,,calcareous rocks,ca,Early Ordovician,Eµ,E-Od,Early Ordovician,Eµ,E-Od,µTRNca,Od-TRN-ca,µTG,Od-TG,
1591,TYN-mc,"Polymictic conglomerate; medium- to coarse-grained sandstone and pebbly sandstone; yellow or grey quartzose sandstone, red mudstone and abundant plant detritus; fine-grained sandstone and grey mudstone, commonly plant-bearing; ","red mudstone, locally with nodular carbonate, fine-grained sandstone and grey to green paleosol; bioclastic limestone.",434,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=434,Maritimes Basin,Mar,none,Cumberland Group,CM,Tynemouth Creek Formation,TYN,none,,medium-grained clastic sedimentary rocks,mc,Pennsylvanian - Carboniferous,º¤,Pn-Cb,Pennsylvanian - Carboniferous,º¤,Pn-Cb,º¤TYNmc,Pn-Cb-TYN-mc,º¤CM,Pn-Cb-CM,
1592,UPH-fi,"Pink to reddish-brown, medium- to fine-grained, granophyric syenogranite, commonly containing miarolitic cavities; minor diorite and gabbro",,435,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=435,Caledonia,Cal,none,none,,Upham Mountain Granite,UPH,none,,felsic intrusive rocks,fi,Late Ediacaran,Lª,L-Ed,Late Ediacaran,Lª,L-Ed,ªUPHfi,Ed-UPH-fi,ªUPH,Ed-UPH,
1593,UPP-e,"Grey to white, alabastrine gypsum and anhydrite; minor limestone, greenish grey mudstone and fine-grained sandstone.",,436,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=436,Maritimes Basin,Mar,none,Windsor Group,WN,Upperton Formation,UPP,none,,evaporites,e,Mississippian - Carboniferous,²¤,Ms-Cb,Mississippian - Carboniferous,²¤,Ms-Cb,²¤UPPe,Ms-Cb-UPP-e,²¤WN,Ms-Cb-WN,
1594,UPS-c,"Grey to greenish-grey, thin- to medium-bedded, non-calcareous to moderately calcareous, bioturbated, locally parallel- or cross-laminated siltstone and fine-grained sandstone; minor calcilutite.",,437,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=437,Tobique-Chaleur,Tob,none,Quinn Point Group,QP,Upsalquitch Formation,UPS,none,,clastic sedimentary rocks,c,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂUPSc,Sl-UPS-c,µÂQP,OdSl-QP,
1595,UPS-NB,"Light to medium grey, thin-bedded, micaceous, bioturbated and fossiliferous, non calcareous to weakly calcareous siltstone and fine-grained sandstone, with local beds of calcarenite.",,437,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=437,Tobique-Chaleur,Tob,none,Quinn Point Group,QP,Upsalquitch Formation,UPS,Narrows Brook Member,NB,none,,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂUPS-NB,Sl-UPS-NB,µÂQP,OdSl-QP,
1596,UPS-WM,"Medium grey, thin-bedded, bioturbated, fossiliferous, moderately to strong calcareous siltstone interbedded with brown-weathered, fine-grained, calcareous sandstone.",,437,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=437,Tobique-Chaleur,Tob,none,Quinn Point Group,QP,Upsalquitch Formation,UPS,White Meadows Brook Member,WM,none,,Early Silurian,EÂ,E-Sl,Early Silurian,EÂ,E-Sl,ÂUPS-WM,Sl-UPS-WM,µÂQP,OdSl-QP,
1597,UTP-fi,"Dark pink to red, medium- to coarse-grained, equigranular biotite granite; locally containing sedimentary xenoliths.",,438,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=438,Late Silurian-Late Devonian Intrusions,Sdi,none,Saint George Plutonic Suite,SG,Utopia Granite,UTP,none,,felsic intrusive rocks,fi,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂUTPfi,Sl-UTP-fi,Â¨SG,SlDv-SG,
1598,UTP-mi,"Dark greyish green, medium-grained ophitic gabbro.",,438,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=438,Late Silurian-Late Devonian Intrusions,Sdi,none,Saint George Plutonic Suite,SG,Utopia Granite,UTP,none,,mafic intrusive rocks,mi,Late Silurian,LÂ,L-Sl,Late Silurian,LÂ,L-Sl,ÂUTPmi,Sl-UTP-mi,Â¨SG,SlDv-SG,
1599,VRS-fi,"Red to orange, medium- to coarse-grained granite to granodiorite.",,439,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=439,Brookville,Bro,none,Golden Grove Plutonic Suite,GG,Vairs Beach Granite,VRS,none,,felsic intrusive rocks,fi,Late Ediacaran,Lª,L-Ed,Early Cambrian,E£,E-Cm,ªVRSfi,Ed-VRS-fi,ª£GG,EdCm-GG,
1600,VLD-ca,"Grey, thin-bedded, fossiliferous, calcareous mudstone and fine-grained calcareous sandstone; minor cross-bedded sandstone and pebbly grit.",,440,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=440,Tobique-Chaleur,Tob,none,Dalhousie Group,DL,Val D'Amour Formation,VLD,none,,calcareous rocks,ca,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨VLDca,Dv-VLD-ca,¨DL,Dv-DL,
1601,VLD-fv,"Pink to maroon, feldspar-phyric, flow-banded rhyolite and rhyo-dacite.",,440,http://dnr-mrn.gnb.ca/Lexicon/Lexicon/Lexicon_View_For_Mineral_Occurrence.aspx?LEXICON_ID=440,Tobique-Chaleur,Tob,none,Dalhousie Group,DL,Val D'Amour Formation,VLD,none,,felsic flows,fv,Early Devonian,E¨,E-Dv,Early Devonian,E¨,E-Dv,¨VLDfv,Dv-VLD-fv,¨DL,Dv-DL,
